Date,AAPL,AAPL/FB,AMZN,AMZN/AAPL,AMZN/FB,FB,ln(AAPL),ln(AMZN),ln(FB)
2013-10-16,68.174948439271,1.3331041931808958,310.49,4.554312208634507,6.0713727023856086,51.14,4.222077172431711,5.738151694735743,3.9345669698630408
2013-10-17,68.63560285207,1.314606451868799,310.77,4.527825022092414,5.952307986975675,52.21,4.228811392114746,5.73905308873812,3.955274047422461
2013-10-18,69.23284823665,1.2768876473008115,328.93,4.751068436122398,6.0665805975654745,54.22,4.237475435496824,5.795844962170038,3.9930498440705193
2013-10-21,70.92962373470999,1.317170357190529,326.44,4.6023083559691,6.062024141132776,53.85,4.261688170458772,5.788246164601042,3.9862024036023977
2013-10-22,70.726301815062,1.3425645750771071,332.54,4.70178690905597,6.312452543659833,52.68,4.25881752373526,5.806760153612234,3.9642358768750805
2013-10-23,71.41912006585301,1.3760909453921581,326.76,4.575245392252191,6.295953757225433,51.9,4.268565621533879,5.789225956473668,3.949318790171843
2013-10-24,72.36464521911701,1.3796881833959391,332.21,4.59077770635208,6.333841754051477,52.45,4.281717854419041,5.805767299074111,3.9598603348423063
2013-10-25,71.554894756926,1.3773800723181135,363.39,5.078478575566997,6.994995187680462,51.95,4.270464913962037,5.89547663769682,3.9502817175452365
2013-10-28,72.087926059155,1.4351567999035437,358.16,4.9683770858672744,7.130400159267371,50.23,4.277886569229666,5.8809798139327105,3.9166124577619534
2013-10-29,70.29238059544501,1.42292268411832,362.7,5.159876460685743,7.342105263157895,49.4,4.252663408809562,5.893576046288857,3.899950424193877
2013-10-30,71.410413071636,1.4570580100313406,361.08,5.0564054242030405,7.367476025300959,49.01,4.268443700051164,5.889099540429954,3.8920243589214563
2013-10-31,71.11192642613001,1.4162901100603467,364.03,5.119113182486328,7.250149372634932,50.21,4.264255064319225,5.897236281823016,3.916214210046614
2013-11-01,70.74840941756601,1.4220785812576082,359.0,5.074319026469371,7.21608040201005,49.75,4.259130054540114,5.883322388488279,3.907010463604602
2013-11-04,71.662643810363,1.4861601785641434,358.74,5.005955417292647,7.439651596847781,48.22,4.271969605005388,5.882597892120868,3.875773872753025
2013-11-05,71.48564694354299,1.426574475025803,358.89,5.020448374530897,7.16204350429056,50.11,4.26949668750023,5.883015934850922,3.914220588971633
2013-11-06,71.284433749057,1.451230328767447,356.18,4.996602782226797,7.251221498371336,49.12,4.2666779830947785,5.87543622104786,3.894266283838887
2013-11-07,70.131118062124,1.4745819609361648,343.56,4.898823938549866,7.223717409587889,47.56,4.250366605129906,5.839361768898024,3.861992071822581
2013-11-08,71.235170145913,1.4987412191439722,350.31,4.917655131341024,7.370292446875657,47.53,4.265986659182002,5.858818476755733,3.861361090625918
2013-11-11,71.028263012709,1.5374082903183766,354.38,4.989281519338171,7.67056277056277,46.2,4.2630778684337685,5.870369783729923,3.832979798087693
2013-11-12,71.159906307777,1.5267089960904743,349.53,4.911895168723685,7.4990345419437885,46.61,4.264929546155073,5.8565893948999594,3.8418151103846494
2013-11-13,71.245296553226,1.462642097171546,356.22,4.9999090078020085,7.313077396838432,48.71,4.266128803681731,5.875548517510639,3.8858843478184513
2013-11-14,72.27517954561499,1.4753047467976115,367.4,5.083349530361568,7.499489691773831,48.99,4.280480772100154,5.906451172781026,3.8916161956504833
2013-11-15,71.841522994608,1.4658543765478067,369.17,5.138671684726224,7.532544378698225,49.01,4.274462623582817,5.91125724255579,3.8920243589214563
2013-11-18,70.970925652383,1.5485691829016583,366.18,5.159577624696018,7.989962906393193,45.83,4.262270295320413,5.903125015784458,3.8249388985210326
2013-11-19,71.096958370426,1.5335840890946073,364.94,5.132990332703221,7.871872303710095,46.36,4.264044556293925,5.899732956508389,3.836437018471551
2013-11-20,70.47432116402601,1.5178617524020248,362.57,5.144710782756369,7.808959724316175,46.43,4.255248404659015,5.893217559100934,3.8379458020318302
2013-11-21,71.313991910943,1.527066207943105,368.92,5.1731783639416475,7.8997858672376875,46.7,4.2670925481528785,5.910579818367518,3.8437441646748516
2013-11-22,71.131169205943,1.5386365824344148,372.31,5.2341329990241965,8.053428509625785,46.23,4.264525626202666,5.919726840577038,3.833628938000134
2013-11-25,71.670331973683,1.5990703251602634,376.64,5.2551730908446235,8.403391343150378,44.82,4.272076881970586,5.931289824071912,3.802654468372781
2013-11-26,72.992238658041,1.5905913850085205,381.37,5.2248020750078386,8.31052516888211,45.89,4.290353115743183,5.943770032495302,3.8262472284067424
2013-11-27,74.710991034391,1.6070335778531082,386.71,5.176079110260891,8.318132931813292,46.49,4.3136272169832655,5.957675058118561,3.8392372357024933
2013-11-29,76.094477222679,1.6186870287742823,393.62,5.172780132888363,8.373112103807701,47.01,4.33197568960178,5.975385976895291,3.850360345036039
2013-12-02,75.432155447079,1.6028932309196555,392.3,5.200699856379237,8.336166595835104,47.06,4.323233648919008,5.972026853215507,3.8514233832992164
2013-12-03,77.49739516554,1.6584077715715815,384.66,4.96352166648103,8.231542906056069,46.73,4.350244325027221,5.952359827227221,3.844386356712335
2013-12-04,77.31648826732899,1.590219832729926,385.96,4.991949436005256,7.938296997120527,48.62,4.3479072351417125,5.955733737152183,3.884034968887977
2013-12-05,77.713470802663,1.6076431692731277,384.49,4.947533497459294,7.953868431940422,48.34,4.3530286117505055,5.951917780805149,3.878259375275337
2013-12-06,76.63500842383999,1.598560876592407,386.95,5.049258921717893,8.071547768043388,47.94,4.339054001372441,5.9582954857164685,3.869950229006238
2013-12-09,77.51217424648401,1.5870633547601147,384.89,4.965542558206058,7.8806306306306295,48.84,4.350435011073829,5.952957579177967,3.888549649242504
2013-12-10,77.391752105465,1.54013437025801,387.78,5.0106114598821305,7.7170149253731335,50.25,4.348880212972658,5.960438168502859,3.917010546939185
2013-12-11,76.818378502209,1.5556577258446536,382.19,4.975241699341645,7.739773187525313,49.38,4.341443914939311,5.945917867152002,3.8995454839170334
2013-12-12,76.706166961714,1.479956916104843,381.25,4.970265300706416,7.355778506656377,51.83,4.339982108813942,5.943455327921622,3.947969132201615
2013-12-13,75.870054141691,1.4229192449679482,384.24,5.064448738660621,7.206301575393849,53.32,4.329022062961051,5.951267357356569,3.976311495310508
2013-12-16,76.290163201834,1.4177692473858763,388.97,5.098560334324324,7.228582047946478,53.81,4.334544007329552,5.96350221982186,3.9854593235013285
2013-12-17,75.94668641324799,1.384372701663288,387.65,5.104238490283614,7.0661684287276705,54.86,4.330031599561366,5.960102870664968,4.004784485509457
2013-12-18,75.36920750972901,1.3562930989693902,395.96,5.253604397377903,7.125427388878891,55.57,4.322398803135498,5.981313196051606,4.01764348729183
2013-12-19,74.505726021292,1.3534191829480837,395.19,5.3041560844204625,7.17874659400545,55.05,4.310875981778187,5.979366661909846,4.008241863168689
2013-12-20,75.129731661113,1.363021256551397,402.2,5.353406582286223,7.296806966618288,55.12,4.3192163747137435,5.996949477338552,4.009512626705403
2013-12-23,78.01302087844499,1.3504071469351737,402.92,5.164778846697973,6.9745542669205465,57.77,4.356875747096644,5.99873803107448,4.056469609793174
2013-12-24,77.681859990646,1.340266735518392,399.2,5.138908878444329,6.887508626639061,57.96,4.352621767963223,5.989462544437309,4.059753117452481
2013-12-26,77.165960591056,1.3366700258280966,404.39,5.240523112814994,7.004850164559155,57.73,4.345958434808404,6.0023797588484875,4.055776969072842
2013-12-27,76.644587457785,1.3824781287479255,398.08,5.193843599448664,7.18037518037518,55.44,4.339178989097029,5.98665299011076,4.015301354881648
2013-12-30,75.88237004247699,1.412816422313852,393.37,5.183944568149382,7.323962018246137,53.71,4.3291843786654525,5.974750644785838,3.983599203917368
2013-12-31,76.771851765906,1.4047914321300277,398.79,5.194481972585435,7.297163769441903,54.65,4.340838059506385,5.988434962547617,4.000949214622548
2014-01-02,75.692157797005,1.3835159531530798,397.97,5.257744151874965,7.274172911716323,54.71,4.326674559264635,5.986376625559036,4.002046508075734
2014-01-03,74.029511190902,1.3568458795986436,396.44,5.35516165948589,7.266129032258064,54.56,4.304463813581688,5.982524705538507,3.9993010135352067
2014-01-06,74.433199049997,1.3012797036712762,393.63,5.2883660117254605,6.881643356643356,57.2,4.3099020661011,5.975411381785734,4.046553898385752
2014-01-07,73.90053634100501,1.2759070500864125,398.03,5.386023156358962,6.872064917127071,57.92,4.302720085586886,5.986527379328165,4.059062748077461
2014-01-08,74.368882679226,1.277157524973828,401.92,5.40441089768142,6.902284046024387,58.23,4.309037610792023,5.996253063839779,4.064400685849028
2014-01-09,73.419053041945,1.2831012415579344,401.01,5.4619336995656855,7.008213911219853,57.22,4.296183480164005,5.993986364651492,4.0469034876219645
2014-01-10,72.929290720691,1.2587036713961168,397.66,5.452678835489876,6.863306869175009,57.94,4.289490351468127,5.985597368829935,4.059407992341204
2014-01-13,73.31108364505499,1.3112338337516545,390.98,5.333163562183582,6.993024503666608,55.91,4.294711806807532,5.968656407781974,4.0237432550385535
2014-01-14,74.76983367148,1.2949399665999306,397.54,5.316850131654587,6.885001731901628,57.74,4.314414510473841,5.985295557962453,4.055950174234789
2014-01-15,76.271005133944,1.3241493946865277,395.87,5.1903078936063505,6.8727430555555555,57.6,4.334292854717132,5.981085874529594,4.053522567701846
2014-01-16,75.845422340119,1.3262007753124498,395.8,5.2185087482944725,6.920790347962931,57.19,4.328697352491695,5.980909033168466,4.046379057927225
2014-01-17,73.987089754862,1.314157899731119,399.61,5.4010774220747075,7.0978685612788635,56.3,4.3038906152116345,5.990489071486302,4.030694535145645
2014-01-21,75.136573828217,1.284166361788019,407.05,5.417468208367192,6.956930439241156,58.51,4.319307441930528,6.008936028019987,4.069197679800145
2014-01-22,75.470471582858,1.3123017141863675,404.54,5.360242112120117,7.034254912189185,57.51,4.323741474890717,6.002750619124949,4.051958845725663
2014-01-23,76.109529990306,1.3439789862317852,399.87,5.2538755665805725,7.061098357760904,56.63,4.332173486860232,5.991139494284036,4.036538880125714
2014-01-24,74.726043802018,1.37237913318674,387.6,5.186946615652799,7.118457300275482,54.45,4.313828676650803,5.959973880016611,3.9972828493789696
2014-01-27,75.332259807371,1.406764889026536,386.28,5.127683690728786,7.213445378151261,53.55,4.3219084601580064,5.956562495098717,3.980615796893758
2014-01-28,69.31115275646401,1.257003133051578,394.43,5.690714759656268,7.153246282190787,55.14,4.238605827684011,5.977441684744414,4.0098754055956505
2014-01-29,68.524303539584,1.2801102846923966,384.2,5.606769863455257,7.17728376611246,53.53,4.227188478541199,5.9511632503344565,3.98024224440529
2014-01-30,68.39183918446399,1.1197092204398165,403.01,5.892662118838712,6.598068107400131,61.08,4.225253507341825,5.998961375534605,4.1121844803504315
2014-01-31,68.503777038274,1.0948342182879014,358.69,5.236061652477862,5.732619466197859,62.57,4.226888882992943,5.882458505699668,4.136285930010272
2014-02-03,68.631041346396,1.1163149210539363,346.15,5.043636133289958,5.630286271958361,61.48,4.228744930146475,5.846872207124035,4.118711918670395
2014-02-04,69.624524009795,1.1095541674867728,347.95,4.997520700479752,5.545019920318725,62.75,4.243116861739986,5.852058791290859,4.139158578011894
2014-02-05,70.144528709646,1.1279068774665701,346.45,4.939087999779483,5.570831323363885,62.19,4.25055780934634,5.84773850807339,4.1301942151157975
2014-02-06,70.550953435583,1.13498959838454,354.59,5.02601287059516,5.704472329472329,62.16,4.256335192531857,5.8709621924528355,4.129711706059392
2014-02-07,71.537959223047,1.112219515283691,361.08,5.047390279532503,5.613805970149254,64.32,4.270228207047792,5.889099540429954,4.163870624870711
2014-02-10,72.819552511929,1.145862352666074,360.87,4.955674507075332,5.6785208497246265,63.55,4.287984497602466,5.888517782674091,4.151826997635463
2014-02-11,73.779026757205,1.1376873825320741,361.79,4.903697106097552,5.578874325366231,64.85,4.301074500934941,5.891063932999336,4.172076910762453
2014-02-12,73.773520448767,1.1446628463734212,349.25,4.7340834201146915,5.418929402637703,64.45,4.300999865714543,5.855787998137071,4.165889729385197
2014-02-13,74.944987568895,1.1130994737694193,357.2,4.766162642586806,5.30521312936284,67.33,4.316754345312841,5.878295849002344,4.20960590255719
2014-02-14,74.88441817608,1.116178538919064,357.35,4.772020784881343,5.326427187360262,67.09,4.315945833848575,5.878715693665988,4.206035001574797
2014-02-18,75.15973359796601,1.1167865319162855,353.65,4.705312047694253,5.25482912332838,67.3,4.31961563007339,5.8683077234819985,4.209160236650682
2014-02-19,73.973124129635,1.086881048040479,347.38,4.696029863376193,5.104025859535704,68.06,4.303701839798275,5.850419281625866,4.22038966907276
2014-02-20,73.116893167567,1.050077454654129,349.8,4.78412012389995,5.023696682464456,69.63,4.2920594367405505,5.857361562584502,4.2431955089544555
2014-02-21,72.304712673001,1.054158225295247,346.76,4.795814645834035,5.0555474558973605,68.59,4.280889309239636,5.84863289800044,4.22814675151123
2014-02-24,72.62132540817099,1.0260147698243993,351.78,4.8440316673209525,4.970048036168409,70.78,4.285258617102631,5.8630059802041785,4.259576474917317
2014-02-25,71.865584575092,1.0288558994286614,358.32,4.985974887960358,5.129849677881174,69.85,4.274797493320518,5.881426441899045,4.246350085702971
2014-02-26,71.21721675654899,1.0282589771375827,359.8,5.052149134526709,5.194917701414958,69.26,4.265734597565493,5.885548321516433,4.237867538974276
2014-02-27,72.637844333484,1.05363858911349,360.13,4.957883914432056,5.223817812590658,68.94,4.28548605782687,5.886465077376342,4.233236561088719
2014-02-28,72.440993806835,1.0581506544965673,362.1,4.99855097191992,5.289219982471517,68.46,4.282772351955273,5.891920416771596,4.226249633102039
2014-03-03,72.650233527469,1.0777367382802108,359.78,4.952220833040646,5.337190327844533,67.41,4.2856566044291435,5.88549273353454,4.210793374865347
2014-03-04,73.129282361552,1.0629256157202327,363.9,4.976118843897226,5.289244186046512,68.8,4.292228866046579,5.896879104618114,4.231203744939298
2014-03-05,73.283458997808,1.0239410227442785,372.37,5.081228494019886,5.202878300964092,71.57,4.294334921732877,5.919887983618693,4.270675991750506
2014-03-06,73.06183008319,1.0313640610275268,372.16,5.0937678343979265,5.253529079616036,70.84,4.291306070097899,5.9193238693303,4.260423812914633
2014-03-07,73.019156192797,1.0461197162291833,372.06,5.095375233009088,5.330372492836676,69.8,4.290721820323923,5.919055131589841,4.2456340097683265
2014-03-10,73.08523189405,1.014649894405803,370.53,5.069834088193753,5.144106622240733,72.03,4.291626320272529,5.914934413118033,4.277082698901271
2014-03-11,73.796922259627,1.0527378353727104,368.82,4.997769401580789,5.261340941512126,70.1,4.301317026937707,5.910308720146973,4.249922794040544
2014-03-12,73.868504269318,1.042162870616789,370.64,5.01756470726251,5.229119638826186,70.88,4.302286543187796,5.915231241108393,4.2609883062968255
2014-03-13,73.04806431209501,1.061282352347741,371.51,5.085829494574121,5.397501089641145,68.83,4.291117639722356,5.917575781695938,4.231639696410273
2014-03-14,72.227624354873,1.0665626750571915,373.74,5.17447449418686,5.518901358535145,67.72,4.279822581515956,5.923560368494109,4.2153815572649345
2014-03-17,72.509822662307,1.0548417611624528,375.04,5.172264752965093,5.455920861216177,68.74,4.283722037680704,5.927032686948593,4.230331271421687
2014-03-18,73.151307595303,1.0572526029094234,378.77,5.177897872933178,5.474346003757768,69.19,4.292530002840244,5.9369291607099575,4.23685634351072
2014-03-19,73.132035515771,1.0716886798911343,373.23,5.1035089802677875,5.469372801875734,68.24,4.292266513105409,5.92219485159451,4.223030903183424
2014-03-20,72.779631775756,1.086749765204659,368.97,5.069687644708716,5.509481857548156,66.97,4.287436132755936,5.910715339922429,4.204244757921959
2014-03-21,73.35366443039001,1.0909230284115112,360.62,4.916182481138558,5.363176680547293,67.24,4.295292461492317,5.887824772348222,4.208268308540415
2014-03-24,74.223661163552,1.157935431568674,351.85,4.740402110112809,5.489079563182528,64.1,4.307082982946586,5.863204948412558,4.160444363926624
2014-03-25,75.02207588702301,1.1561423314381725,354.71,4.728074980678536,5.466327631376175,64.89,4.3177824153855795,5.871300554221184,4.1726935286330775
2014-03-26,74.30487921300801,1.230416943417917,343.41,4.6216345903147875,5.686537506209638,60.39,4.308176618652492,5.838925068598495,4.10082352831981
2014-03-27,73.98551332362,1.213474058120715,338.47,4.5748145115855126,5.551418730523209,60.97,4.303869308142498,5.824435462132321,4.110381939919725
2014-03-28,73.902918697054,1.23151005994091,338.29,4.577491741384841,5.637227128811865,60.01,4.302752322398246,5.823903515787252,4.094511215001422
2014-03-31,73.88639977174,1.2265338607526561,336.37,4.552529302268893,5.583831341301461,60.24,4.302528775452446,5.818211744573904,4.098336583491638
2014-04-01,74.562299132472,1.1907106217258385,342.99,4.6000459212050675,5.477323538805494,62.62,4.3116350059061,5.837701292221988,4.1370847158982595
2014-04-02,74.686191072321,1.1907874852091995,341.96,4.578624175235678,5.452168367346938,62.72,4.31329521658074,5.834693771158033,4.138680376042152
2014-04-03,74.168598079174,1.246740596388872,333.62,4.498130052881208,5.608001344763826,59.49,4.306340854116064,5.81000262072591,4.085808231199814
2014-04-04,73.209123833899,1.2900286138131982,323.0,4.412018380835163,5.691629955947136,56.75,4.293320055739634,5.777652323222656,4.038655656361512
2014-04-07,72.059681947522,1.2653148717738716,317.76,4.40967808089149,5.579631255487269,56.95,4.277494691592777,5.761296380856808,4.0421736898931915
2014-04-08,72.055552216194,1.2382806704965459,327.07,4.539136679137034,5.620725210517271,58.19,4.277437380076016,5.79017421526641,4.063713518668578
2014-04-09,73.00263726748399,1.16972660258747,331.81,4.5451782623172585,5.316615926934786,62.41,4.290495567447664,5.804562515939918,4.133725518945951
2014-04-10,72.06105852463101,1.2180706309099225,317.11,4.400573714742332,5.360209601081813,59.16,4.277513794701802,5.759248716840184,4.080245637842599
2014-04-11,71.528323183281,1.2220796716774476,311.73,4.35813375914373,5.325986673500769,58.53,4.2700934996993025,5.742137428532665,4.069539443303129
2014-04-14,71.813274644933,1.2194476930706912,315.91,4.399047412361525,5.364408218712855,58.89,4.2740693425994705,5.755457362894223,4.07567129695648
2014-04-15,71.301174194453,1.2066538195033507,316.08,4.433026574541181,5.349128448129971,59.09,4.266912795650048,5.755995346103135,4.079061705357583
2014-04-16,71.445728556715,1.1963450863482084,323.68,4.530431791216974,5.4199598124581385,59.72,4.268938120317537,5.779755373419436,4.089666972670989
2014-04-17,72.262038782609,1.2260271255956736,324.91,4.49627502176419,5.512555140821175,58.94,4.28029893986076,5.783548220902539,4.076519977309548
2014-04-21,73.119646321786,1.1939850803688112,330.87,4.525049239761124,5.402841280209014,61.24,4.2920970901783155,5.801725548986165,4.114800570789483
2014-04-22,73.192467250875,1.1612303843857934,329.32,4.499370117845878,5.224805291440122,63.0301,4.293092509263227,5.797029922430225,4.143612390069849
2014-04-23,72.235883817529,1.1772471287080997,324.58,4.493334653728377,5.289765319426336,61.36,4.279936928215264,5.7825320388877355,4.116758157059
2014-04-24,78.157918542313,1.2840137759538854,337.15,4.31370238982854,5.538853293905043,60.87,4.358731376652096,5.820527935180591,4.108740442505833
2014-04-25,78.73195119694701,1.3642687783217295,303.83,3.859043188704583,5.264772136544792,57.71,4.3660490602875575,5.716468334463384,4.055430468722875
2014-04-28,81.781069494342,1.456734404957998,296.58,3.6265116344622856,5.282864267901674,56.14,4.4040457925514245,5.692316996546923,4.027848570933736
2014-04-29,81.538791923082,1.4022148224089768,300.38,3.68389073366892,5.165606190885641,58.15,4.401078881523222,5.705048339777434,4.063025878964673
2014-04-30,81.230438650569,1.3588229951583974,304.13,3.7440398581162855,5.087487453997992,59.78,4.397290037153772,5.717455241576844,4.090671156855792
2014-05-01,81.42178286878,1.331509122956337,307.89,3.7814205136750445,5.034995911692559,61.15,4.399642840019814,5.729742576325733,4.113329862133181
2014-05-02,81.573206350818,1.3492094996827324,308.01,3.7758721739507957,5.094442606682104,60.46,4.401500854506335,5.730132249978983,4.101981989351312
2014-05-05,82.726777968523,1.351303135715828,310.05,3.7478795574266415,5.064521398235871,61.22,4.41554334609437,5.736733574795887,4.114473933517266
2014-05-06,81.825119961844,1.3980030746940713,297.38,3.6343362544249462,5.0808132581582095,58.53,4.404584286464312,5.695010782269077,4.069539443303129
2014-05-07,81.538791923082,1.420783967992368,292.71,3.5898250770764686,5.100365917407213,57.39,4.401078881523222,5.679182357787968,4.049870072120271
2014-05-08,81.39425132659099,1.4340072467686926,288.32,3.542264905701119,5.079633544749824,56.76,4.399304647991155,5.664070974419973,4.038831852291842
2014-05-09,81.055448914778,1.4160630488256114,292.24,3.6054331190894056,5.105520614954577,57.24,4.395133474975313,5.677575382487027,4.0472529546882505
2014-05-12,82.064242612873,1.371623643872188,302.86,3.6905233065843452,5.062009025572456,59.83,4.407502387028693,5.713270652528509,4.09150720740194
2014-05-13,82.192980607964,1.3737753736915261,304.64,3.706399229552727,5.091759986628781,59.83,4.4090699043521555,5.719130751603,4.09150720740194
2014-05-14,82.208207682652,1.3879488043669088,297.62,3.6203197757199774,5.024818504136418,59.23,4.409255147231357,5.695817505001904,4.0814281702888735
2014-05-15,81.509146526512,1.4072954734458814,295.19,3.621556752578501,5.09660042473109,57.919,4.400715241268968,5.687619216813782,4.059045482735046
2014-05-16,82.712085426881,1.4255813165290012,297.7,3.59923218552109,5.13099815752871,58.0199,4.415365727107162,5.69608626802173,4.060786055148167
2014-05-19,83.692155324995,1.413480076422817,296.755,3.54579230093472,5.011906772504644,59.21,4.427145249387377,5.692906882547494,4.081090446543684
2014-05-20,83.7087666792,1.429452982909836,301.19,3.598069974609241,5.143271857923497,58.56,4.4273437113081435,5.70774129484338,4.0700518696530565
2014-05-21,83.930251401938,1.3875062225481565,305.01,3.6340889596448553,5.042321044800794,60.49,4.429986113466612,5.720344562955179,4.102478062118823
2014-05-22,84.063142235581,1.389014247117994,304.91,3.6271544447566733,5.038169200264376,60.52,4.431568209744145,5.720016651094949,4.102973888920155
2014-05-23,85.012757984319,1.3856784401936233,312.24,3.672860490628879,5.089403595703411,61.351000000000006,4.442801339160514,5.743772122872359,4.116611470942579
2014-05-27,86.604679428996,1.3642829147604913,310.82,3.588951567620892,4.896345305608065,63.48,4.461353849085412,5.7392139664874655,4.150724895658208
2014-05-28,86.380426147224,1.360107481455267,310.16,3.590628268855416,4.883640371595025,63.51,4.458761100921914,5.737088293362674,4.151197373814884
2014-05-29,87.954351958179,1.3779469208550683,313.78,3.567532396227508,4.915870280432398,63.83,4.476817952144458,5.748692103404809,4.156223299267966
2014-05-30,87.62489343310699,1.384279517110695,312.55,3.566908760221218,4.937598736176936,63.3,4.473065129184052,5.744764456377822,4.147885329150131
2014-06-02,87.022731843163,1.3795613798852728,308.84,3.54895776607666,4.896005072923272,63.08,4.466169370079056,5.732823343440615,4.1444037620948375
2014-06-03,88.253356333875,1.4037435395876412,307.19,3.4807741343893657,4.886114203912836,62.87,4.480211727202102,5.727466448660353,4.14106910239497
2014-06-04,89.261111822331,1.4092376353383487,306.78,3.436883024834236,4.8433849068519095,63.34,4.491565915120983,5.726130878319963,4.148517041110494
2014-06-05,89.61133454015999,1.4182150245332823,323.57,3.6108155476134516,5.120912860443768,63.18600000000001,4.495481813544522,5.779415473841038,4.146082757626515
2014-06-06,89.36493278611499,1.4298389245778398,329.67,3.6890309176310625,5.27472,62.5,4.492728354514436,5.798092154126943,4.135166556742356
2014-06-09,90.79489352729,1.4439391464263676,327.5,3.6070310485199713,5.208333333333333,62.88,4.50860304533956,5.791488055075306,4.141228148120951
2014-06-10,91.327841141378,1.3885942092348793,332.41,3.639744417974583,5.054128021894481,65.77,4.514455682423308,5.806369146764632,4.186163807313259
2014-06-11,90.949932833206,1.3826170601420775,335.2,3.685544228105442,5.095696325686748,65.781,4.51030916646145,5.814727368607928,4.186331042834474
2014-06-12,89.42860964390199,1.3910168073140654,325.91,3.644359465027458,5.06936526774729,64.2901,4.493440649372672,5.7866212696317385,4.1634056536042445
2014-06-13,88.44992402530501,1.3713166515551165,326.27,3.688753875092714,5.0584496124031,64.5,4.48243656164901,5.787725259439963,4.1666652238017265
2014-06-16,89.341400034324,1.3918273879782521,327.62,3.6670569285250956,5.103910266396635,64.19,4.492464986657734,5.791854400176486,4.161847435323687
2014-06-17,89.225120554886,1.3854832384299067,325.62,3.6494206785598893,5.056211180124223,64.4,4.491162620508805,5.7857310573033685,4.165113633110308
2014-06-18,89.32202012108401,1.3616161603823782,334.38,3.743533784241757,5.097256097560976,65.6,4.492248043387543,5.8122780708095,4.183575695950044
2014-06-19,89.011941509251,1.3834296917114306,327.0,3.6736643921648975,5.082256397503944,64.3415,4.488770534992826,5.7899601708972535,4.164204835185376
2014-06-20,88.091395630373,1.3657580717887288,324.2,3.680268631005991,5.026356589147286,64.5,4.478374862228952,5.781360609301576,4.1666652238017265
2014-06-23,88.01387597741501,1.346395532773673,327.24,3.7180500956914124,5.005966039467645,65.37,4.47749448360931,5.790693846645498,4.180063437624638
2014-06-24,87.48092836332701,1.3311157693750306,324.16,3.7054933694084062,4.932440657334145,65.72,4.471420808044519,5.7812372210603185,4.185403293169068
2014-06-25,87.558448016285,1.2983162517242735,327.44,3.7396734115147794,4.855278766310795,67.44,4.472306547694983,5.791304832184148,4.2112383136936
2014-06-26,88.08170567375299,1.3121064453113809,325.69,3.6975896130613948,4.851631163414271,67.13,4.4782648572786155,5.785946008709825,4.20663103795066
2014-06-27,89.12822098868901,1.3184648075249854,324.57,3.6416075222817494,4.801331360946746,67.6,4.490076018206964,5.7825012293675915,4.213607983048918
2014-06-30,90.04876686756701,1.3382191539243127,324.78,3.6067123548470983,4.826571555951849,67.29,4.500351377664428,5.783148030036942,4.209011637200227
2014-07-01,90.620474308134,1.3314791993554804,332.39,3.667934895924121,4.883779018513076,68.06,4.506680173258996,5.806308978292893,4.22038966907276
2014-07-02,90.58171448165501,1.3631559741407826,332.85,3.6745826892844935,5.00902934537246,66.45,4.5062523657658415,5.8076919380467125,4.196449785159254
2014-07-03,91.11466209574301,1.374485776070946,337.49199999999996,3.7040361258802057,5.091144969075274,66.29,4.512118736384174,5.821541806327944,4.1940390562533
2014-07-07,92.992575688655,1.4243004394035073,333.55,3.586845482339864,5.108745596569153,65.29,4.532519658661783,5.809792779155525,4.178838885198542
2014-07-08,92.393736369553,1.472175531700972,323.81,3.504674805062942,5.159496494582537,62.76,4.5260591881416135,5.780156924027929,4.139317927864832
2014-07-09,92.432496196032,1.4226950314919502,329.97,3.5698484145683516,5.07880560258581,64.97,4.526478607252301,5.799001741237135,4.17392562489244
2014-07-10,92.08850273603001,1.4195306599257005,327.92,3.5609222677881585,5.054838336737447,64.8725,4.522750100897985,5.792769676196082,4.172423805098064
2014-07-11,92.26776693349599,1.3908315787382572,346.2,3.752122886527981,5.218570997889659,66.34,4.524694859861558,5.847016642742108,4.1947930335189065
2014-07-14,93.459631597728,1.3764305095394402,355.32,3.8018553457323683,5.232989690721649,67.9,4.53752959544692,5.8730187919015,4.21803603456465
2014-07-15,92.36466649969401,1.3751904488899576,354.44,3.837398146196676,5.277153279237698,67.165,4.52574450832573,5.8705390791791014,4.207152278514976
2014-07-16,91.84140884222602,1.3573959332282888,355.9,3.8751583244046173,5.260124150162578,67.66,4.520063272634629,5.874649792516147,4.214495163352562
2014-07-17,90.203709273918,1.3582870818043395,352.454,3.9073116043345517,5.3072508767518105,66.4099,4.502070548993769,5.864920117283019,4.195846141754169
2014-07-18,91.502260360534,1.3373632577734547,358.66,3.9196845912529428,5.242042154402448,68.4199,4.516363675370166,5.882374864520278,4.225663717987444
2014-07-21,91.02648349050301,1.3116207995749711,359.76,3.9522563786344063,5.18386167146974,69.4,4.511150491544765,5.885437142462452,4.239886867512759
2014-07-22,91.783269102507,1.3250074939007797,360.84,3.9314354732451324,5.209181463837159,69.27,4.519430027230879,5.888434646788438,4.238011912034514
2014-07-23,94.176688387591,1.3210364481356571,358.14,3.802851917303025,5.023705989619862,71.29,4.545172681610558,5.880923971408613,4.266756065129537
